comments,ratings
厌女大剧，看不了一点,1
非常不专业的一部女性狗血剧,1
看不进去，一秒出戏的那种,1
因“找个男人嫁了吧”追了这部剧。现在全员恋爱的剧情，我实在看不懂，大概率烂尾,2
宫斗雌竞内核，这不过这次多了个男的,2
华语剧里真正的新闻女王是宋乔安,2
前几集还行，中后段开始拉垮了，不会要烂尾吧？,2
看到13集，又又又下跪，失望！这是披着职场剧外壳的宫斗剧！,2
感觉要烂尾了～,2
节奏很快，但是剧情港版宫斗，太儿戏了！把香港警察消防都拍成一群弱鸡，挟持人质现场半天没找到后门没制服只有玩具枪的精神病人，不抢救倒地的警察，还让家属记者随便进出现场，火场普通人进进出出，消防半天没发现其他入口。这要是内娱剧情是不是早被骂死了。评论四五星的都是有多厚的港剧滤镜啊？追求网文打怪升级的爽感，但是勾心斗角得没有一点智商要求，什么无脑剧？,2
编剧你的心思真歹毒啊😅前边塑造的各种事业批女生一夜之间突然恋爱脑了，真的和爱很美味一样高开烂走，果然不能相信男导演男编剧笔下的女性。看结局怎样再决定改不改分,2
剧情高开低走，越来越水，随时弃剧,2
最新的19集看得莫名其妙，诗晴本来是我觉得很好的一个角色，为什么要因为爸爸而去当女主播，一个女性就不可以单纯的有野心有欲望吗，非要绑定亲情孝顺戏码？呕吐就一定是怀孕？就有旁边人那么直接地说风凉话了？抵御流言就是安排一个男的顶上当正牌男友？不明白这一段的目的是什么？这男的不就是乘虚而入吗？关你什么事啊？诗晴还要娇羞接受，无语！,2
高开低走,2
别烂尾,2
跟看科幻片似的，要接受没工作他们就没命了这个设定才能看懂,2
太俗套和粗糙了,2
我认可你的专业，但我不认可你的手段。———家妍。,2
请千万别高开低走 现在水一集是一集….,2
虽然只看了第一集就来评论。难道香港的媒体无底线无下限，做新闻的初心都忘了，还大女主，我只会带入被文慧心疯狂push的小职员,2
我文慧心在电视台只做三件事：宫斗，宫斗，还是她妈的宫斗！,2
不知道是不是因为看的是国语版，感觉很一般，很多部分安排的太刻意，表演夸张、台词老套、连拍摄风格也很..平凡..,2
我认可你的专业，但我不认可你的手段。———家妍。,2
看到女主下属跪在办公室，当着所有人的面，觉得还是垮掉了，同意弹幕：这什么b班非上不可啊？？,2
TVB自己就是电视台，但居然第1集就搞出这么浮夸的剧情，直播的时候给同事使绊子，直播事故主播担得起责任吗？整个直播都垮掉的话，谁都没好日子过啊，太搞笑了。,2
以前看完tvb：啊，好想上班，好想做都市丽人。现在看完tvb：这个破班谁爱上谁上，毁灭吧。,2
最新更新的剧集不懂在干嘛,2
第二集有点怪啊…,2
寡淡,2
why so 硬,2
浮夸,2
看到第8集，缺乏对行业内的实际情况的深度挖掘，人物塑造也是一片混乱，如果是看爽的，没问题。如果这是一部作品，抱歉不及格，它缺乏对行业的基本真实的呈现，片中反复强调的真实与剧情形成了一种可笑的反讽。,2
好离谱的剧情，一集比一集离谱，剧情过半很多角色已经ooc，全靠演技在撑。职场剧真就有那么难拍吗？,2
怎么权斗越来越小学生斗鸡了，看得好累,2
我不懂为什么新闻台聊了会儿天，开了个会，和同事呛声，最后还是比警察和救护车来的还早？,2
虽然只看了第一集就来评论。难道香港的媒体无底线无下限，做新闻的初心都忘了，还大女主，我只会带入被文慧心疯狂push的小职员,2
这是职场剧还是宫斗剧啊？,2
卡司倒不错，就是故事…什么换皮宫斗剧,2
剧情非常紧凑，不像内娱职场剧实质为披壳的恋爱剧，秒杀了,5
好好看！,5
裤子最近的剧都很好看呀！可以扎进去一直刷很上瘾的那种！值得五星！佘诗曼好强！这才是妥妥的大女主，对比国产剧是真幼稚,5
就是很好啊，以前TVB剧。就是很丰富的那种，这个女主角的扮演者佘诗曼也在大爆炸剧金枝欲孽还拿了一个奖项。演了不少年度收视冠军的剧，然后李诗桦也出场了。然后职场内斗部分就很过瘾，越看越上瘾，然后骂人也比内娱想多了，好歹不那么恋爱呢。我记得以前TVB可恋爱脑了,5
不错,5
给内鱼只知道谈恋爱的剧好好上一课,5
最近10年看过的最佳港剧，没有之一，刻画职场非常的细致,5
五星好评，唯一让我这段时间，一到家就想看的电视剧，非常好看，点赞……好喜欢里面的高海宁演技棒棒的,5
很少看tvb，还没看完但这部绝对可以。,5
港剧还可以啊,5
赞爆！我们大女人就是要想尽办法搞事业往上爬！有些人非说像宫斗剧，大概一众女人争权夺势这种场面，只有宫斗剧拍过。。。但这部剧告诉我们，没有什么不可以，男人可以像寒战那样斗来斗去，女人也一样可以,5
这部剧八分低了，着实需要奔着九分去，内地的范本啊，虽然有点太多了勾心斗角，但是真的不拖沓，也没那么多的感情戏,5
新传人很难不爱认真做新闻的女主！！！！,5
好看好看，很不错的剧,5
当之无愧，新闻女王,5
好喜欢港剧女主劲劲的感觉！,5
职场最真实的,5
节奏很好！！！看得很爽。虽然现在只看了2集，内容很丰富，2集展现的内容跟内地4集差不多了吧，不注水。希望后面节奏保持。 佘诗曼，马国明老牌TVB，很靠谱，很久没有看过这么爽的剧了！！！,5
看到网上点评剧夸张，看了之后还好啊，戏剧本来就要有冲突，而且在合理范围不降智。另外夸张的戏剧外表下，有值得当下去思考的时代内核，真相和流量哪个重要？花边八卦和社会反思什么才值得我们关注？新闻和真正新闻人的存在不是制造话题，而是挖掘真相，挖掘有价值和意义的真相！蛇姐真的很厉害！,5
TVB终于回来了！上一部精彩的现象级作品还是使徒行者！佘诗曼果然还是nb,5
"节奏比较紧,一个不小心看了三集,佘诗曼演技在线,但是,一众女演员们脸上的皱纹一丝都没有,说明滤镜用得还是太多了,削弱了面部的情感表达,嗯,是为了迎合内娱吗??内娱的滤镜强到脱离现实,磨皮磨到连鼻子都没了,tvb很多剧可不是这样的审美",5
男人在职场was like：,5
港剧的味道，一如既往,5
终于有一部女主专心搞事业的职场剧了 而且剧情真的可以很好展现她们的专业，同时摆脱女性喜欢勾心斗角的刻板印象，把男性在职场中的阴险狡诈也拍出来了。,5
"超好看的剧，一直在追，但总觉得差了一点什么，没有那种抓心挠肝的感觉，所以四星。
但是真的很好看了，跟很多剧比好看太多了，有剧情有人物，很好了
算了，谢谢还是五星吧，毕竟真的好看",5
职场群像，不止是女生在扯头花，更多的是女生很难拥有上位的机会，比较写实了。,5
粤语版yyds！！！超好看，演员们都超喜欢，还是TVB最擅长的职场剧,5
好看。希望内地少拍一点披着职业外衣的恋爱剧。,5
看到15集，久违的港剧风格，剧情紧凑高潮迭起，好看！阿佘这剧里状态真好。,5
很久没认真追过电视剧了哈～还能听着广东话追热剧真的感觉很好,5
很爽一部群像剧,5
这才是真正的媒体人！,5
终于看到不是借着职场的幌子谈恋爱的剧集了，港剧沉寂多年，快崛起吧,5
一口气追到第19集🤗催更！催更！催更！,5
很久没看 标记看过,5
还是让MAN姐做我领导吧,5
全员slay 内娱还在喝白粥的时候，港剧20年前就已经next level 了,5
职场人可以多看看多学学。,5
每天追着看，大女主爽剧。btw 他们真的好爱上班🤦‍♀️,5
全员恶人。。,5
爱看,5
好看好看,5
佘诗曼的气场真是其他tvb女演员望尘莫及！,5
没有绝对的好人，没有绝对的坏人，没有永远的敌人，没有永远的朋友。这是一部落脚职场的人生之剧。,5
现在还有奔现场抢头条的新闻记者么,5
没有理由，就是支持阿佘的所有作品！,5
真的好看 纯自然水,5
全程高能的一部剧，虽然很夸张。最喜欢张家妍。,5
好久没看过tvb了，剧情节奏不拖拉，粤语舒适，没有绝对的好人，内陆职场剧请都来学学。,5
港剧又崛起了，局中的精神状态领先大陆电视剧十年。这才是值得看的剧，而且那么多老牌演员，值得信赖！阿佘不愧是我喜欢了快20年的女人！必须五星,5
希望不要高开低走啊,5
好久没有追TVB的剧了，这剧节奏快转折多，群像没有什么百分百的恶 人，也没有完完全全的善人，文姐是职场人的楷模吧，家妍或许更是一个理想主义者，但是也未必纯粹。,5
TVB宫斗牛，够精彩不狗血，停不下来呀,5
真正的大女主剧，尤其是今天看到张家妍烧照片。 首先你的价值是你这个人，而不是谁的太太/先生。以及一些评论说太多权斗的，这就是在一家公司做到高层的日常啊🤫,5
好看！好久没追tvb了,5
我的电子榨菜 从头到尾1.0慢慢品,5
看二十集 家妍线看哭了 代入感太强,5
看职场剧还得是TVB，这比内地的无脑剧强太多了。,5
就喜欢全员搞事业的tvb,5
"最喜欢家暴那期，男的提到家暴以及妇女权益，身为受害者的女性叶总理却一直沉默不语，女主便挺身而出将其总结出来，“恰恰就是香港父权制度长期潜移默化的展现，男性的权威形象对于一个有家暴经历的女性来说，本身就是一种压迫。”

很难能见到如此坦然将其表露出来的平台，不像现在许多作品都以“审查不过”等等理由来为自己开脱。",5
除了不能代入为什么这么爱工作、我觉得很好看！佘姐我永远的姐呀！每个角色都好立体、港姐云集～,5
喜欢大女主剧,5
终于有部剧女人们争抢的对象不是男人了！,5
每个角色都好鲜活呀！喜欢喜欢，晓薇实惨了，喜欢有个好结局；看见家妍和文姐合作激动激动！！她们俩配我一脸😍tvb是会骂人的：没能力就找个男人嫁了吧,5
剧情很过瘾，职场戏很炸裂，虽然感觉略有悬浮，但是不失为好剧,5
好 港剧秒杀内娱,5
很爱！！,5
好久没看港剧了，赞赞赞,5
好久没看到这么爽的港剧了，还得是你们这班老演员啊！,5
好好看！！！,5
许诗情！！！ 过了14集感觉没那么好看了 感觉诗情这条线的刻画转变有点刻意了…,5
"很喜欢，很刺激，很喜欢他们对人生进取的态度

但是处于尔虞我诈也会觉得很疲惫，是刺探人性的深渊，会让我觉得灵魂得不到救赎",5
剧情的节奏很好，阿佘的演技好牛，年轻记者和新闻女王都可以自由切换，但是何依婷的演技确实有点着急。还有Mandy，这个剧好多熟悉的面孔啊！真的很喜欢文慧心和张家妍的人设，强强很好。,5
